hash,diff,message,project,split,diff_languages
abae21fe57bbddb0b5b3383acff205fe0eb666ce,"diff --git a/lib/file_templater/options_handler.rb b/lib/file_templater/options_handler.rb
index <HASH>..<HASH> 100644
--- a/lib/file_templater/options_handler.rb
+++ b/lib/file_templater/options_handler.rb
@@ -52,9 +52,10 @@ module FileTemplater
 				o.separator """"
 				o.separator ""Common options:""
 
-				o.on_tail(""--verbose"", ""Run verbosely"") do |v|
-                    @verbose = true
-                end
+				o.on_tail(""-v"", ""--version"", ""Display the version"") do
+					puts VERSION
+					exit
+				end
 
 				o.on_tail(""-h"", ""--help"", ""Show this message"") do
 					puts o","Remove verbose command, add version command

The verbose command may be added later.",Sammidysam_file_templater,train,rb
6c83ac32657b0fedf935ff7ad42e5a5399704509,"diff --git a/tests/ASN1/Universal/IntegerTest.php b/tests/ASN1/Universal/IntegerTest.php
index <HASH>..<HASH> 100644
--- a/tests/ASN1/Universal/IntegerTest.php
+++ b/tests/ASN1/Universal/IntegerTest.php
@@ -30,6 +30,14 @@ class IntegerTest extends ASN1TestCase
         $this->assertEquals(chr(Identifier::INTEGER), $object->getIdentifier());
     }
 
+    /**
+     * @expectedException \Exception
+     */
+    public function testCreateInstanceCanFail()
+    {
+        new Integer('a');
+    }
+
     public function testContent()
     {
         $object = new Integer(1234);","Test case where Integer can throw an exception, if the integer is invalid",fgrosse_PHPASN1,train,php
e113ec7592ee4df54c1375820ee17d1a3e95f484,"diff --git a/salt/modules/npm.py b/salt/modules/npm.py
index <HASH>..<HASH> 100644
--- a/salt/modules/npm.py
+++ b/salt/modules/npm.py
@@ -129,8 +129,8 @@ def install(pkg=None,
 
     cmd = ['npm', 'install']
     if silent:
-        cmd.append(['--silent'])
-    cmd.append(['--json'])
+        cmd.append('--silent')
+    cmd.append('--json')
 
     if dir is None:
         cmd.append(' --global')",Adding ability to disable npm install silent flag,saltstack_salt,train,py
247bcf12b3cc88401111c81c60db8079b3939673,"diff --git a/mysite/settings.py b/mysite/settings.py
index <HASH>..<HASH> 100644
--- a/mysite/settings.py
+++ b/mysite/settings.py
@@ -73,11 +73,6 @@ STATICFILES_DIRS = (
 )
 SITE_ID = 1
 
-# For filer's Django 1.7 compatibility
-MIGRATION_MODULES = {
-    'filer': 'filer.migrations_django',
-}
-
 # For easy_thumbnails to support retina displays (recent MacBooks, iOS)
 THUMBNAIL_HIGH_RESOLUTION = True
 THUMBNAIL_QUALITY = 95
@@ -213,5 +208,6 @@ MIGRATION_MODULES = {
     'djangocms_link': 'djangocms_link.migrations_django',
     'djangocms_picture': 'djangocms_picture.migrations_django',
     'djangocms_teaser': 'djangocms_teaser.migrations_django',
-    'djangocms_video': 'djangocms_video.migrations_django'
+    'djangocms_video': 'djangocms_video.migrations_django',
+    'filer': 'filer.migrations_django',
 }",Add filer migrations in the correct place for Django <I>,mfcovington_djangocms-lab-members,train,py
e7c210e4cf59c2848430a8dbf796939a02c11276,"diff --git a/salt/modules/network.py b/salt/modules/network.py
index <HASH>..<HASH> 100644
--- a/salt/modules/network.py
+++ b/salt/modules/network.py
@@ -418,7 +418,12 @@ def arp():
         comps = line.split()
         if len(comps) < 4:
             continue
-        ret[comps[3]] = comps[1].strip('(').strip(')')
+        if not __grains__['kernel'] == 'OpenBSD':
+           ret[comps[3]] = comps[1].strip('(').strip(')')
+        else:
+           if comps[0] == 'Host' or comps[1] == '(incomplete)':
+               continue
+           ret[comps[1]] = comps[0]
     return ret
 
 
@@ -611,6 +616,9 @@ def mod_hostname(hostname):
     elif __grains__['os_family'] == 'Debian':
         with salt.utils.fopen('/etc/hostname', 'w') as fh:
             fh.write(hostname + '\n')
+    elif __grains__['os_family'] == 'OpenBSD':
+        with salt.utils.fopen('/etc/myname', 'w') as fh:
+            fh.write(hostname + '\n')
 
     return True","network: fix mod_hostname() and arp() to work on OpenBSD.

arp(8) output has recently changed on OpenBSD and the hostname
is set under /etc/myname.",saltstack_salt,train,py
65d089a17160410dfe005690a3e0f05d817f50b8,"diff --git a/source/classes/TextDatasource.js b/source/classes/TextDatasource.js
index <HASH>..<HASH> 100644
--- a/source/classes/TextDatasource.js
+++ b/source/classes/TextDatasource.js
@@ -95,6 +95,7 @@ class TextDatasource {
             .then(function(history) {
                 var archive = new Archive(),
                     westley = archive._getWestley();
+                westley.clear();
                 history.forEach(westley.execute.bind(westley));
                 return archive;
             });",Fix Archive not being cleared in TextDatasource,buttercup_buttercup-core,train,js
4152b7569138760254314e7a3c7551720fe70b8e,"diff --git a/lib/assets/jzip/rich/cms/editor.js b/lib/assets/jzip/rich/cms/editor.js
index <HASH>..<HASH> 100644
--- a/lib/assets/jzip/rich/cms/editor.js
+++ b/lib/assets/jzip/rich/cms/editor.js
@@ -53,12 +53,11 @@ Rich.Cms.Editor = (function() {
                      
     var text         = content_item.is(""textarea"") || content_item.hasClass(""block"");
     var attrs        = content_item.get(0).attributes;
-                     
-    var match        = $.grep($.makeArray(editable_content), function(hash) {
-                         return content_item.is($.keys(hash)[0]);
+    
+    var selector     = $.grep($.keys(editable_content), function(s) {
+                         return content_item.is(s);
                        })[0];
-    var selector     = $.keys(match)[0];
-    var specs        = $.values(match)[0];
+    var specs        = editable_content[selector];
     
     label.html($.map(specs.keys, function(key) { return content_item.attr(key); }).join("", ""));",Deriving the CMS content (to edit) the correct way within Rich.Cms.Editor,archan937_rich_cms,train,js
fdb9d519b5d42e62504104aade73dbfc37b3473c,"diff --git a/src/Offer/OfferEditingServiceInterface.php b/src/Offer/OfferEditingServiceInterface.php
index <HASH>..<HASH> 100644
--- a/src/Offer/OfferEditingServiceInterface.php
+++ b/src/Offer/OfferEditingServiceInterface.php
@@ -132,4 +132,18 @@ interface OfferEditingServiceInterface
      * @param PriceInfo $priceInfo
      */
     public function updatePriceInfo($id, PriceInfo $priceInfo);
+
+    /**
+     * @param string $id
+     * @param StringLiteral $typeId
+     * @return string
+     */
+    public function updateType($id, StringLiteral $typeId);
+
+    /**
+     * @param string $id
+     * @param StringLiteral $themeId
+     * @return string
+     */
+    public function updateTheme($id, StringLiteral $themeId);
 }",III-<I>: Add theme and type update to offer editor interface,cultuurnet_udb3-php,train,php
73211d4ba8e2ea732ddf0d7494767f158b54c45d,"diff --git a/ftr/extractor.py b/ftr/extractor.py
index <HASH>..<HASH> 100644
--- a/ftr/extractor.py
+++ b/ftr/extractor.py
@@ -458,11 +458,26 @@ class ContentExtractor(object):
                             new_tree = etree.parse(
                                 StringIO(pruned_string), self.parser)
 
+                            failed = False
+
                             try:
                                 body.append(
                                     new_tree.xpath('//html/body/div/div')[0]
                                 )
                             except IndexError:
+
+                                if 'id=""readabilityBody""' in pruned_string:
+                                    try:
+                                        body.append(
+                                            new_tree.xpath('//body')
+                                        )
+                                    except:
+                                        failed = True
+
+                                else:
+                                    failed = True
+
+                            if failed:
                                 LOGGER.error(u'Pruning this item did not '
                                              u'work:\n\n%s\n\nWe got: “%s” '
                                              u'and skipped it.',",Handle pruned body parts better.,1flow_python-ftr,train,py
08f7193b6b155b4f93a367711a011fd3a4f35f82,"diff --git a/src/TappableMixin.js b/src/TappableMixin.js
index <HASH>..<HASH> 100644
--- a/src/TappableMixin.js
+++ b/src/TappableMixin.js
@@ -267,7 +267,6 @@ var Mixin = {
 		this.processEvent(event);
 		this.props.onKeyUp && this.props.onKeyUp(event);
 		this.props.onTap && this.props.onTap(event);
-
 		this._keyDown = false;
 		this.cancelPressDetection();
 		this.setState({
@@ -278,7 +277,7 @@ var Mixin = {
 	onKeyDown: function (event) {
 		if (this.props.onKeyDown && this.props.onKeyDown(event) === false) return;
 		if (event.which !== SPACE_KEY && event.which !== ENTER_KEY) return;
-
+		if (this._keyDown) return;
 		this.initPressDetection(event, this.endKeyEvent);
 		this.processEvent(event);
 		this._keyDown = true;","Bailing from onKeyDown handler when key is already down, ref #<I>",JedWatson_react-tappable,train,js
0bbb5998c974bd6416372700ea5e28176338783d,"diff --git a/buffalo/cmd/generate/task.go b/buffalo/cmd/generate/task.go
index <HASH>..<HASH> 100644
--- a/buffalo/cmd/generate/task.go
+++ b/buffalo/cmd/generate/task.go
@@ -14,7 +14,7 @@ import (
 //TaskCmd is the command called with the generate grift cli.
 var TaskCmd = &cobra.Command{
 	Use:     ""task [name]"",
-	Aliases: []string{""task"", ""g""},
+	Aliases: []string{""t"", ""grift""},
 	Short:   ""Generates a grift task"",
 	RunE: func(cmd *cobra.Command, args []string) error {",changed some aliases on the task generator,gobuffalo_buffalo,train,go
f3d00e2e841791527d2ebeef596491515643110a,"diff --git a/dev/com.ibm.ws.security.wim.core_fat/fat/src/com/ibm/ws/security/wim/core/fat/DynamicUpdateTest.java b/dev/com.ibm.ws.security.wim.core_fat/fat/src/com/ibm/ws/security/wim/core/fat/DynamicUpdateTest.java
index <HASH>..<HASH> 100755
--- a/dev/com.ibm.ws.security.wim.core_fat/fat/src/com/ibm/ws/security/wim/core/fat/DynamicUpdateTest.java
+++ b/dev/com.ibm.ws.security.wim.core_fat/fat/src/com/ibm/ws/security/wim/core/fat/DynamicUpdateTest.java
@@ -98,7 +98,7 @@ public class DynamicUpdateTest {
         Log.info(c, ""tearDown"", ""Stopping the server..."");
 
         try {
-            server.stopServer(""CWIML1018E"", ""CWIML4538E"");
+            server.stopServer(""CWIML1018E"", ""CWIML4538E"", ""CWWKG0027W"");
         } finally {
             server.removeInstalledAppForValidation(""userRegistry"");
             server.deleteFileFromLibertyInstallRoot(""lib/features/internalfeatures/securitylibertyinternals-1.0.mf"");",Issue <I>: Ignore CWWKG<I>W config update on DynamicUpdateTest,OpenLiberty_open-liberty,train,java
4f3abd849b7691326c6bdd7fdf88bb135dc6c391,"diff --git a/tests/test-valve.js b/tests/test-valve.js
index <HASH>..<HASH> 100644
--- a/tests/test-valve.js
+++ b/tests/test-valve.js
@@ -2072,7 +2072,7 @@ exports['test_UUID'] = function(test, assert) {
         assert.ifError(err);
         assert.deepEqual(cleaned, pos, 'isUUID test');
       });
-      callback(null, 'two');
+      callback(null, 'one');
     },
 
     function(callback) {","test-valve.js: fixed a copy-paste mistake

wasn't major, just ugly",racker_node-swiz,train,js
db3296047ef08aa82f67b4433ee9b88c8001bac8,"diff --git a/tests/unit/system/http-request-test.js b/tests/unit/system/http-request-test.js
index <HASH>..<HASH> 100644
--- a/tests/unit/system/http-request-test.js
+++ b/tests/unit/system/http-request-test.js
@@ -149,6 +149,18 @@ test('successful send with a text/xml response', function (assert) {
   });
 });
 
+test(`succesful open with 'withCredentials: true'`, function (assert) {
+  this.subject = new HttpRequest({withCredentials: true});
+  this.subject.open('POST', 'http://emberjs.com');
+
+  assert.equal(this.request.withCredentials, true);
+});
+
+test(`confirm withCredentials: undefined by default`, function (assert) {
+  this.subject.open('POST', 'http://emberjs.com');
+  assert.equal(this.request.withCredentials, undefined);
+});
+
 skip('onprogress', function () {
 
 });",Add basic tests for withCredentials functionality,adopted-ember-addons_ember-file-upload,train,js
1ec95f3657bd209ceef179584759adc13640a306,"diff --git a/pgcatalog/types.go b/pgcatalog/types.go
index <HASH>..<HASH> 100644
--- a/pgcatalog/types.go
+++ b/pgcatalog/types.go
@@ -39,6 +39,7 @@ type Oid struct{}
 type Oidvector struct{}
 type Opaque struct{}
 type Path struct{}
+type PgDdlCommand struct{}
 type PgLsn struct{}
 type PgNodeTree struct{}
 type Point struct{}
@@ -48,16 +49,19 @@ type Refcursor struct{}
 type Regclass struct{}
 type Regconfig struct{}
 type Regdictionary struct{}
+type Regnamespace struct{}
 type Regoperator struct{}
 type Regoper struct{}
 type Regprocedure struct{}
 type Regproc struct{}
+type Regrole struct{}
 type Regtype struct{}
 type Reltime struct{}
 type Smgr struct{}
 type Tid struct{}
 type Tinterval struct{}
 type Trigger struct{}
+type TsmHandler struct{}
 type Tsquery struct{}
 type Tsrange struct{}
 type Tstzrange struct{}",Adding types introduced in postgresql-<I> to pgcatalog,xo_xo,train,go
2a16ab86c7e6e803575f54e9d3f3f8232eb08753,"diff --git a/www/src/components/PropTable.js b/www/src/components/PropTable.js
index <HASH>..<HASH> 100644
--- a/www/src/components/PropTable.js
+++ b/www/src/components/PropTable.js
@@ -1,6 +1,6 @@
 import styled from 'astroturf';
 import { graphql } from 'gatsby';
-import capitalize from 'lodash/capitalize';
+import upperFirst from 'lodash/upperFirst';
 import sortBy from 'lodash/sortBy';
 import PropTypes from 'prop-types';
 import * as React from 'react';
@@ -150,7 +150,7 @@ class PropTable extends React.Component {
     ) : (
       <span>
         controlled by: <Code>{controllable}</Code>, initial prop:{' '}
-        <Code>{`default${capitalize(propName)}`}</Code>
+        <Code>{`default${upperFirst(propName)}`}</Code>
       </span>
     );",docs: replace lodash capitalize with upperFirst in PropTable (#<I>),react-bootstrap_react-bootstrap,train,js
5b7c943299c9c5aba5ab9782078cb5a3f3974ba2,"diff --git a/salt/cli/__init__.py b/salt/cli/__init__.py
index <HASH>..<HASH> 100644
--- a/salt/cli/__init__.py
+++ b/salt/cli/__init__.py
@@ -308,6 +308,7 @@ class SaltCMD(object):
                         self._output_ret(ret, out)
                     elif self.opts['fun'] == 'sys.doc':
                         ret = {}
+                        out = ''
                         for full_ret in local.cmd_cli(*args):
                             ret_, out = self._format_ret(full_ret)
                             ret.update(ret_)","Fix #<I>, define out to ensure no unbound vars.

When there are no minions to check for docs, out will be undefined.",saltstack_salt,train,py
ff6c6867b4f24500b3d585e3f62d584d9d61b114,"diff --git a/tensorflow_probability/python/distributions/variational_gaussian_process.py b/tensorflow_probability/python/distributions/variational_gaussian_process.py
index <HASH>..<HASH> 100644
--- a/tensorflow_probability/python/distributions/variational_gaussian_process.py
+++ b/tensorflow_probability/python/distributions/variational_gaussian_process.py
@@ -57,7 +57,7 @@ def _solve_cholesky_factored_system_vec(cholesky_factor, rhs, name=None):
     rhs = tf.convert_to_tensor(value=rhs, name='rhs')
     lin_op = tf.linalg.LinearOperatorLowerTriangular(
         cholesky_factor, name=scope)
-    return lin_op.solvevec(lin_op.solvevec(rhs))
+    return lin_op.solvevec(lin_op.solvevec(rhs), adjoint=True)
 
 
 class VariationalGaussianProcess(","Fix bug in VGP solve_cholesky_factored_system_vec

Should have been an adjoint on one of the solves

PiperOrigin-RevId: <I>",tensorflow_probability,train,py
